name,file_extension,CREATION_DATETIME,file_size,width,height,format,aspect_ratio,exif_data,category_name
IMG20230420142431,jpg,2023-04-21 08:09:35,321502,1920,1440,JPEG,1.3333333333333333,"{2: b'1.0', 'ImageWidth': 4624, 'ImageLength': 3468, 'ResolutionUnit': 2, 'ExifOffset': 208, 'Make': 'OPPO', 'Model': 'OPPO Reno8 Lite 5G', 'Orientation': 1, 'DateTime': '2023:04:20 14:24:31', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0220', 'InteropIndex': 'R98', 'DateTimeOriginal': '2023:04:20 14:24:31', 'DateTimeDigitized': '2023:04:20 14:24:31', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'ShutterSpeedValue': 5.643, 'ApertureValue': 1.53, 'BrightnessValue': 42949671.91, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.53, 'MeteringMode': 2, 'Flash': 16, 'FocalLength': 4.71, 'UserComment': b'oplus_32', 'ColorSpace': 1, 'SubsecTime': '145', 'OffsetTimeOriginal': '+02:00', 'SubsecTimeOriginal': '145', 'SubsecTimeDigitized': '145', 'ExifImageWidth': 0, 'ExifImageHeight': 0, 'SensingMethod': 1, 'ExposureTime': 0.02, 'FNumber': 1.7, 'SceneType': b'\x01', 'ExposureProgram': 2, 'ISOSpeedRatings': 522, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'WhiteBalance': 0, 'FocalLengthIn35mmFilm': 27, 'SceneCaptureType': 0, 'MakerNote': b'{""PiFlag"":""1"",""nightFlag"":""0"",""nightMode"": ""0"",""asdOut"": [""0""],""iso"": ""1040"",""expTime"": ""0"",""fType"":""2"",""bkMode"":""0"",""aideblur"":""0"",""aisState"":""0""}'}",Retours en image - EJP
IMG20230412151055,jpg,2023-04-14 10:01:37,382624,1920,1440,JPEG,1.3333333333333333,"{2: b'1.0', 'ImageWidth': 4624, 'ImageLength': 3468, 'ResolutionUnit': 2, 'ExifOffset': 208, 'Make': 'OPPO', 'Model': 'OPPO Reno8 Lite 5G', 'Orientation': 1, 'DateTime': '2023:04:12 15:10:55', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0220', 'InteropIndex': 'R98', 'DateTimeOriginal': '2023:04:12 15:10:55', 'DateTimeDigitized': '2023:04:12 15:10:55', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'ShutterSpeedValue': 5.058, 'ApertureValue': 1.53, 'BrightnessValue': 42949671.08, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.53, 'MeteringMode': 2, 'Flash': 16, 'FocalLength': 4.71, 'UserComment': b'oplus_0', 'ColorSpace': 1, 'SubsecTime': '055', 'OffsetTimeOriginal': '+02:00', 'SubsecTimeOriginal': '055', 'SubsecTimeDigitized': '055', 'ExifImageWidth': 0, 'ExifImageHeight': 0, 'SensingMethod': 1, 'ExposureTime': 0.030303030303030304, 'FNumber': 1.7, 'SceneType': b'\x01', 'ExposureProgram': 2, 'ISOSpeedRatings': 1144, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'WhiteBalance': 0, 'FocalLengthIn35mmFilm': 27, 'SceneCaptureType': 0, 'MakerNote': b'{""PiFlag"":""1"",""nightFlag"":""0"",""nightMode"": ""0"",""asdOut"": [""0""],""iso"": ""1181"",""expTime"": ""0"",""fType"":""2"",""bkMode"":""0"",""aideblur"":""0"",""aisState"":""0""}'}",Retours en image - EJP
IMG20230420155444,jpg,2023-04-21 08:09:41,261008,1920,1440,JPEG,1.3333333333333333,"{2: b'1.0', 'ImageWidth': 4624, 'ImageLength': 3468, 'ResolutionUnit': 2, 'ExifOffset': 208, 'Make': 'OPPO', 'Model': 'OPPO Reno8 Lite 5G', 'Orientation': 1, 'DateTime': '2023:04:20 15:54:44', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0220', 'InteropIndex': 'R98', 'DateTimeOriginal': '2023:04:20 15:54:44', 'DateTimeDigitized': '2023:04:20 15:54:44', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'ShutterSpeedValue': 5.643, 'ApertureValue': 1.53, 'BrightnessValue': 0.48, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.53, 'MeteringMode': 2, 'Flash': 16, 'FocalLength': 4.71, 'UserComment': b'oplus_0', 'ColorSpace': 1, 'SubsecTime': '739', 'OffsetTimeOriginal': '+02:00', 'SubsecTimeOriginal': '739', 'SubsecTimeDigitized': '739', 'ExifImageWidth': 0, 'ExifImageHeight': 0, 'SensingMethod': 1, 'ExposureTime': 0.02, 'FNumber': 1.7, 'SceneType': b'\x01', 'ExposureProgram': 2, 'ISOSpeedRatings': 353, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'WhiteBalance': 0, 'FocalLengthIn35mmFilm': 27, 'SceneCaptureType': 0, 'MakerNote': b'{""PiFlag"":""1"",""nightFlag"":""0"",""nightMode"": ""0"",""asdOut"": [""0""],""iso"": ""354"",""expTime"": ""0"",""fType"":""2"",""bkMode"":""0"",""aideblur"":""0"",""aisState"":""0""}'}",Retours en image - EJP
20230415_123301,jpg,2023-04-21 08:09:41,444670,1920,1440,JPEG,1.3333333333333333,"{'ImageWidth': 4080, 'ImageLength': 3060, 'ResolutionUnit': 2, 'ExifOffset': 226, 'Make': 'samsung', 'Model': 'SM-A136B', 'Software': 'A136BXXU1AVG4', 'Orientation': 1, 'DateTime': '2023:04:15 12:32:59', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0220', 'ShutterSpeedValue': 0.02, 'ApertureValue': 1.69, 'DateTimeOriginal': '2023:04:15 12:32:59', 'DateTimeDigitized': '2023:04:15 12:32:59', 'BrightnessValue': 4.29, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.69, 'MeteringMode': 2, 'Flash': 0, 'FocalLength': 4.0, 'ColorSpace': 1, 'ExifImageWidth': 4080, 'DigitalZoomRatio': 1.0, 'FocalLengthIn35mmFilm': 27, 'SceneCaptureType': 0, 'OffsetTime': '+02:00', 'OffsetTimeOriginal': '+02:00', 'ExifImageHeight': 3060, 'ExposureTime': 0.02, 'FNumber': 1.8, 'ExposureProgram': 2, 'ISOSpeedRatings': 125, 'ExposureMode': 0, 'WhiteBalance': 0}",Retours en image - EJP
20230415_123333,jpg,2023-04-21 08:09:44,429781,1920,1440,JPEG,1.3333333333333333,"{'ImageWidth': 4080, 'ImageLength': 3060, 'ResolutionUnit': 2, 'ExifOffset': 226, 'Make': 'samsung', 'Model': 'SM-A136B', 'Software': 'A136BXXU1AVG4', 'Orientation': 1, 'DateTime': '2023:04:15 12:33:32', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0220', 'ShutterSpeedValue': 0.02, 'ApertureValue': 1.69, 'DateTimeOriginal': '2023:04:15 12:33:32', 'DateTimeDigitized': '2023:04:15 12:33:32', 'BrightnessValue': 3.69, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.69, 'MeteringMode': 2, 'Flash': 0, 'FocalLength': 4.0, 'ColorSpace': 1, 'ExifImageWidth': 4080, 'DigitalZoomRatio': 1.0, 'FocalLengthIn35mmFilm': 27, 'SceneCaptureType': 0, 'OffsetTime': '+02:00', 'OffsetTimeOriginal': '+02:00', 'ExifImageHeight': 3060, 'ExposureTime': 0.02, 'FNumber': 1.8, 'ExposureProgram': 2, 'ISOSpeedRatings': 160, 'ExposureMode': 0, 'WhiteBalance': 0}",Retours en image - EJP
IMG-20230330-WA0001,jpg,2023-03-31 16:42:54,366048,1920,1440,JPEG,1.3333333333333333,,Retours en image - EJP
1999590619,jpg,2023-04-21 08:09:10,390071,967,1920,JPEG,0.5036458333333333,{'Orientation': 8},Retours en image - EJP
IMG_20230418_162942,jpg,2023-04-21 08:09:11,571838,1920,1440,JPEG,1.3333333333333333,"{'ImageWidth': 4000, 'ImageLength': 3000, 'BitsPerSample': (8, 8, 8), 'ResolutionUnit': 2, 'ExifOffset': 274, 'DeviceSettingDescription': b'ipp\x00', 'Make': 'HUAWEI', 'Model': 'MAR-LX1A', 'Software': 'MAR-L21A 12.0.0.256(C431E3R2P2)', 'Orientation': 0, 'DateTime': '2023:04:18 16:29:42', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0210', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'CompressedBitsPerPixel': 0.95, 'DateTimeOriginal': '2023:04:18 16:29:42', 'DateTimeDigitized': '2023:04:18 16:29:42', 'ShutterSpeedValue': 29.8973, 'ApertureValue': 1.69, 'BrightnessValue': 0.0, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.69, 'MeteringMode': 5, 'LightSource': 1, 'Flash': 0, 'FocalLength': 4.75, 'ColorSpace': 1, 'ExifImageWidth': 4000, 'SubsecTime': '856029', 'SubsecTimeOriginal': '856029', 'SubsecTimeDigitized': '856029', 'ExifImageHeight': 3000, 'SubjectDistanceRange': 0, 'SensingMethod': 2, 'FileSource': b'\x03', 'ExposureTime': 0.000669, 'ExifInteroperabilityOffset': 8920, 'FNumber': 1.8, 'SceneType': b'\x01', 'ExposureProgram': 2, 'CustomRendered': 1, 'ISOSpeedRatings': 50, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'WhiteBalance': 0, 'DigitalZoomRatio': 1.0, 'FocalLengthIn35mmFilm': 27, 'SceneCaptureType': 0, 'GainControl': 0, 'Contrast': 0, 'Saturation': 0, 'Sharpness': 0, 'MakerNote': b'##**dav\x00'}",Retours en image - EJP
IMG-20230406-WA0001,jpg,2023-04-07 10:12:53,271654,1920,1440,JPEG,1.3333333333333333,,Retours en image - EJP
IMG_20230418_152501,jpg,2023-04-21 08:09:12,637487,1920,1440,JPEG,1.3333333333333333,"{'ImageWidth': 4608, 'ImageLength': 3456, 'GPSInfo': {1: 'N', 2: (47.0, 10.0, 57.612), 3: 'E', 4: (0.0, 2.0, 52.7676), 5: b'\x00', 6: 0.0, 7: (13.0, 25.0, 1.0), 27: b'ASCII\x00\x00\x00CELLID\x00', 29: '2023:04:18'}, 'ResolutionUnit': 2, 'ExifOffset': 216, 'Make': 'OnePlus', 'Model': 'ONEPLUS A6000', 'Orientation': 1, 'DateTime': '2023:04:18 15:25:03', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0220', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'ShutterSpeedValue': 7.671, 'DateTimeOriginal': '2023:04:18 15:25:03', 'DateTimeDigitized': '2023:04:18 15:25:03', 'ApertureValue': 1.53, 'BrightnessValue': 2.76, 'ExposureBiasValue': 1.0, 'MaxApertureValue': 1.53, 'MeteringMode': 5, 'LightSource': 0, 'Flash': 16, 'FocalLength': 4.25, 'ColorSpace': 1, 'ExifImageWidth': 4608, 'SceneCaptureType': 0, 'SubsecTime': '188617', 'SubsecTimeOriginal': '188617', 'SubsecTimeDigitized': '188617', 'ExifImageHeight': 3456, 'SensingMethod': 1, 'ExposureTime': 0.004901960784313725, 'ExifInteroperabilityOffset': 721, 'FNumber': 1.7, 'SceneType': b'\x01', 'ExposureProgram': 2, 'ISOSpeedRatings': 100, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'WhiteBalance': 0, 'FocalLengthIn35mmFilm': 25}",Retours en image - EJP
thumbnail_20230417_161357,jpg,2023-04-21 08:09:13,1072635,1920,1440,JPEG,1.3333333333333333,,Retours en image - EJP
IMG_20230418_162822,jpg,2023-04-21 08:09:14,526282,1920,1440,JPEG,1.3333333333333333,"{'ImageWidth': 4000, 'ImageLength': 3000, 'BitsPerSample': (8, 8, 8), 'ResolutionUnit': 2, 'ExifOffset': 274, 'DeviceSettingDescription': b'ipp\x00', 'Make': 'HUAWEI', 'Model': 'MAR-LX1A', 'Software': 'MAR-L21A 12.0.0.256(C431E3R2P2)', 'Orientation': 0, 'DateTime': '2023:04:18 16:28:23', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0210', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'CompressedBitsPerPixel': 0.95, 'DateTimeOriginal': '2023:04:18 16:28:23', 'DateTimeDigitized': '2023:04:18 16:28:23', 'ShutterSpeedValue': 29.8973, 'ApertureValue': 1.69, 'BrightnessValue': 0.0, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.69, 'MeteringMode': 5, 'LightSource': 1, 'Flash': 0, 'FocalLength': 4.75, 'ColorSpace': 1, 'ExifImageWidth': 4000, 'SubsecTime': '588256', 'SubsecTimeOriginal': '588256', 'SubsecTimeDigitized': '588256', 'ExifImageHeight': 3000, 'SubjectDistanceRange': 0, 'SensingMethod': 2, 'FileSource': b'\x03', 'ExposureTime': 0.000957, 'ExifInteroperabilityOffset': 8920, 'FNumber': 1.8, 'SceneType': b'\x01', 'ExposureProgram': 2, 'CustomRendered': 1, 'ISOSpeedRatings': 50, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'WhiteBalance': 0, 'DigitalZoomRatio': 1.0, 'FocalLengthIn35mmFilm': 27, 'SceneCaptureType': 0, 'GainControl': 0, 'Contrast': 0, 'Saturation': 0, 'Sharpness': 0, 'MakerNote': b'##**sdr\x00'}",Retours en image - EJP
IMG_20230418_145920,jpg,2023-04-21 08:09:15,781250,1920,1440,JPEG,1.3333333333333333,"{'ImageWidth': 4000, 'ImageLength': 3000, 'BitsPerSample': (8, 8, 8), 'ResolutionUnit': 2, 'ExifOffset': 274, 'DeviceSettingDescription': b'ipp\x00', 'Make': 'HUAWEI', 'Model': 'MAR-LX1A', 'Software': 'MAR-L21A 12.0.0.256(C431E3R2P2)', 'Orientation': 0, 'DateTime': '2023:04:18 14:59:20', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0210', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'CompressedBitsPerPixel': 0.95, 'DateTimeOriginal': '2023:04:18 14:59:20', 'DateTimeDigitized': '2023:04:18 14:59:20', 'ShutterSpeedValue': 29.8973, 'ApertureValue': 1.69, 'BrightnessValue': 0.0, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.69, 'MeteringMode': 5, 'LightSource': 1, 'Flash': 0, 'FocalLength': 4.75, 'ColorSpace': 1, 'ExifImageWidth': 4000, 'SubsecTime': '513068', 'SubsecTimeOriginal': '513068', 'SubsecTimeDigitized': '513068', 'ExifImageHeight': 3000, 'SubjectDistanceRange': 0, 'SensingMethod': 2, 'FileSource': b'\x03', 'ExposureTime': 0.000446, 'ExifInteroperabilityOffset': 8920, 'FNumber': 1.8, 'SceneType': b'\x01', 'ExposureProgram': 2, 'CustomRendered': 1, 'ISOSpeedRatings': 50, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'WhiteBalance': 0, 'DigitalZoomRatio': 1.0, 'FocalLengthIn35mmFilm': 27, 'SceneCaptureType': 0, 'GainControl': 0, 'Contrast': 0, 'Saturation': 0, 'Sharpness': 0, 'MakerNote': b'##**dav\x00'}",Retours en image - EJP
IMG20230420142337,jpg,2023-04-21 08:09:26,182181,1920,1440,JPEG,1.3333333333333333,"{2: b'1.0', 'ImageWidth': 4624, 'ImageLength': 3468, 'ResolutionUnit': 2, 'ExifOffset': 208, 'Make': 'OPPO', 'Model': 'OPPO Reno8 Lite 5G', 'Orientation': 1, 'DateTime': '2023:04:20 14:23:37', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0220', 'InteropIndex': 'R98', 'DateTimeOriginal': '2023:04:20 14:23:37', 'DateTimeDigitized': '2023:04:20 14:23:37', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'ShutterSpeedValue': 5.643, 'ApertureValue': 1.53, 'BrightnessValue': 42949672.87, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.53, 'MeteringMode': 2, 'Flash': 16, 'FocalLength': 4.71, 'UserComment': b'oplus_32', 'ColorSpace': 1, 'SubsecTime': '922', 'OffsetTimeOriginal': '+02:00', 'SubsecTimeOriginal': '922', 'SubsecTimeDigitized': '922', 'ExifImageWidth': 0, 'ExifImageHeight': 0, 'SensingMethod': 1, 'ExposureTime': 0.02, 'FNumber': 1.7, 'SceneType': b'\x01', 'ExposureProgram': 2, 'ISOSpeedRatings': 516, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'WhiteBalance': 0, 'FocalLengthIn35mmFilm': 27, 'SceneCaptureType': 0, 'MakerNote': b'{""PiFlag"":""1"",""nightFlag"":""0"",""nightMode"": ""0"",""asdOut"": [""0""],""iso"": ""522"",""expTime"": ""0"",""fType"":""2"",""bkMode"":""0"",""aideblur"":""0"",""aisState"":""0""}'}",Retours en image - EJP
thumbnail_20230417_154419,jpg,2023-04-21 08:09:27,979115,1920,1440,JPEG,1.3333333333333333,,Retours en image - EJP
thumbnail_20230417_162249,jpg,2023-04-21 08:09:28,647497,1920,1440,JPEG,1.3333333333333333,,Retours en image - EJP
20230502_105310,jpg,2023-05-05 13:01:42,622541,1920,1440,JPEG,1.3333333333333333,"{544: 0, 545: 0, 546: 0, 547: 0, 548: 0, 549: '\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'ImageWidth': 4080, 'ImageLength': 3060, 'ImageDescription': '\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'Make': 'samsung\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'Model': 'SM-A136B\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'Orientation': 1, 'YCbCrPositioning': 2, 'XResolution': 72.0, 'YResolution': 72.0, 'ResolutionUnit': 2, 'Software': 'MediaTek Camera Application\x00\x00\x00\x00', 'DateTime': '2023:05:02 10:53:10', 'ExifOffset': 438, 'ExifVersion': b'0220', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'ShutterSpeedValue': 8.825, 'DateTimeOriginal': '2023:05:02 10:53:10', 'DateTimeDigitized': '2023:05:02 10:53:10', 'ApertureValue': 1.8, 'BrightnessValue': 15.6, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.69, 'MeteringMode': 2, 'LightSource': 255, 'Flash': 8, 'FocalLength': 4.0, 'ColorSpace': 1, 'ExifImageWidth': 4080, 'SceneCaptureType': 0, 'SubsecTime': '717', 'SubsecTimeOriginal': '717', 'SubsecTimeDigitized': '717', 'ExifImageHeight': 3060, 'ExposureTime': 0.002205, 'ExifInteroperabilityOffset': 1082, 'FNumber': 1.8, 'ExposureProgram': 2, 'ISOSpeedRatings': 20, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'SensitivityType': 0, 'WhiteBalance': 0, 'RecommendedExposureIndex': 0, 'DigitalZoomRatio': 1.0, 'FocalLengthIn35mmFilm': 27}",Retours en image - EJP
20230428_150817,jpg,2023-05-05 13:01:44,637855,1920,1440,JPEG,1.3333333333333333,"{544: 0, 545: 0, 546: 0, 547: 0, 548: 0, 549: '\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'ImageWidth': 4080, 'ImageLength': 3060, 'ImageDescription': '\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'Make': 'samsung\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'Model': 'SM-A136B\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00', 'Orientation': 1, 'YCbCrPositioning': 2, 'XResolution': 72.0, 'YResolution': 72.0, 'ResolutionUnit': 2, 'Software': 'MediaTek Camera Application\x00\x00\x00\x00', 'DateTime': '2023:04:28 15:08:17', 'ExifOffset': 438, 'ExifVersion': b'0220', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'ShutterSpeedValue': 7.679, 'DateTimeOriginal': '2023:04:28 15:08:17', 'DateTimeDigitized': '2023:04:28 15:08:17', 'ApertureValue': 1.8, 'BrightnessValue': 14.2, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.69, 'MeteringMode': 2, 'LightSource': 255, 'Flash': 8, 'FocalLength': 4.0, 'ColorSpace': 1, 'ExifImageWidth': 4080, 'SceneCaptureType': 0, 'SubsecTime': '306', 'SubsecTimeOriginal': '306', 'SubsecTimeDigitized': '306', 'ExifImageHeight': 3060, 'ExposureTime': 0.004878, 'ExifInteroperabilityOffset': 1082, 'FNumber': 1.8, 'ExposureProgram': 2, 'ISOSpeedRatings': 20, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'SensitivityType': 0, 'WhiteBalance': 0, 'RecommendedExposureIndex': 0, 'DigitalZoomRatio': 1.0, 'FocalLengthIn35mmFilm': 27}",Retours en image - EJP
IMG20230428145857,jpg,2023-05-05 13:01:50,468266,1920,1440,JPEG,1.3333333333333333,"{2: b'1.0', 'ImageWidth': 4624, 'ImageLength': 3468, 'ResolutionUnit': 2, 'ExifOffset': 208, 'Make': 'OPPO', 'Model': 'OPPO Reno8 Lite 5G', 'Orientation': 1, 'DateTime': '2023:04:28 14:58:57', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0220', 'InteropIndex': 'R98', 'DateTimeOriginal': '2023:04:28 14:58:57', 'DateTimeDigitized': '2023:04:28 14:58:57', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'ShutterSpeedValue': 5.058, 'ApertureValue': 1.53, 'BrightnessValue': 42949671.06, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.53, 'MeteringMode': 2, 'Flash': 16, 'FocalLength': 4.71, 'UserComment': b'oplus_2', 'ColorSpace': 1, 'SubsecTime': '611', 'OffsetTimeOriginal': '+02:00', 'SubsecTimeOriginal': '611', 'SubsecTimeDigitized': '611', 'ExifImageWidth': 0, 'ExifImageHeight': 0, 'SensingMethod': 1, 'ExposureTime': 0.030303030303030304, 'FNumber': 1.7, 'SceneType': b'\x01', 'ExposureProgram': 2, 'ISOSpeedRatings': 756, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'WhiteBalance': 0, 'FocalLengthIn35mmFilm': 27, 'SceneCaptureType': 0, 'MakerNote': b'{""PiFlag"":""1"",""nightFlag"":""0"",""nightMode"": ""0"",""asdOut"": [""0""],""iso"": ""1290"",""expTime"": ""0"",""fType"":""2"",""bkMode"":""0"",""aideblur"":""0"",""aisState"":""0""}'}",Retours en image - EJP
IMG20230421150656,jpg,2023-05-02 09:36:16,253473,1920,1440,JPEG,1.3333333333333333,"{2: b'1.0', 'ImageWidth': 4624, 'ImageLength': 3468, 'ResolutionUnit': 2, 'ExifOffset': 208, 'Make': 'OPPO', 'Model': 'OPPO Reno8 Lite 5G', 'Orientation': 1, 'DateTime': '2023:04:21 15:06:56', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0220', 'InteropIndex': 'R98', 'DateTimeOriginal': '2023:04:21 15:06:56', 'DateTimeDigitized': '2023:04:21 15:06:56', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'ShutterSpeedValue': 5.643, 'ApertureValue': 1.53, 'BrightnessValue': 42949672.03, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.53, 'MeteringMode': 2, 'Flash': 16, 'FocalLength': 4.71, 'UserComment': b'oplus_0', 'ColorSpace': 1, 'SubsecTime': '343', 'OffsetTimeOriginal': '+02:00', 'SubsecTimeOriginal': '343', 'SubsecTimeDigitized': '343', 'ExifImageWidth': 0, 'ExifImageHeight': 0, 'SensingMethod': 1, 'ExposureTime': 0.02, 'FNumber': 1.7, 'SceneType': b'\x01', 'ExposureProgram': 2, 'ISOSpeedRatings': 856, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'WhiteBalance': 0, 'FocalLengthIn35mmFilm': 27, 'SceneCaptureType': 0, 'MakerNote': b'{""PiFlag"":""1"",""nightFlag"":""0"",""nightMode"": ""0"",""asdOut"": [""0""],""iso"": ""902"",""expTime"": ""0"",""fType"":""2"",""bkMode"":""0"",""aideblur"":""0"",""aisState"":""0""}'}",Retours en image - EJP
IMG20230426145224,jpg,2023-05-02 09:36:18,685580,1440,1920,JPEG,0.75,"{2: b'1.0', 'ImageWidth': 3468, 'ImageLength': 4624, 'ResolutionUnit': 2, 'ExifOffset': 208, 'Make': 'OPPO', 'Model': 'OPPO Reno8 Lite 5G', 'Orientation': 1, 'DateTime': '2023:04:26 14:52:24', 'YCbCrPositioning': 1, 'XResolution': 72.0, 'YResolution': 72.0, 'ExifVersion': b'0220', 'InteropIndex': 'R98', 'DateTimeOriginal': '2023:04:26 14:52:24', 'DateTimeDigitized': '2023:04:26 14:52:24', 'ComponentsConfiguration': b'\x01\x02\x03\x00', 'ShutterSpeedValue': 8.213, 'ApertureValue': 1.53, 'BrightnessValue': 4.83, 'ExposureBiasValue': 0.0, 'MaxApertureValue': 1.53, 'MeteringMode': 2, 'Flash': 16, 'FocalLength': 4.71, 'UserComment': b'oplus_32', 'ColorSpace': 1, 'SubsecTime': '513', 'OffsetTimeOriginal': '+02:00', 'SubsecTimeOriginal': '513', 'SubsecTimeDigitized': '513', 'ExifImageWidth': 0, 'ExifImageHeight': 0, 'SensingMethod': 1, 'ExposureTime': 0.003367003367003367, 'FNumber': 1.7, 'SceneType': b'\x01', 'ExposureProgram': 2, 'ISOSpeedRatings': 100, 'ExposureMode': 0, 'FlashPixVersion': b'0100', 'WhiteBalance': 0, 'FocalLengthIn35mmFilm': 27, 'SceneCaptureType': 0, 'MakerNote': b'{""PiFlag"":""1"",""nightFlag"":""0"",""nightMode"": ""0"",""asdOut"": [""0""],""iso"": ""100"",""expTime"": ""0"",""fType"":""4"",""bkMode"":""2"",""aideblur"":""0"",""aisState"":""0""}'}",Retours en image - EJP
