name,file_extension,CREATION_DATETIME,Number_of_pages,file_size,content,category_name
dummy03,pdf,2020-04-24 09:40:51,1,13264,Dumm y PDF file,PDFUnique
a,pdf,2020-04-23 15:48:37,1,9689,"Lorem Ipsum   ""Neque porro quisquam est qui dolorem ipsum quia dolor sit amet, consectetur, adipisci velit...""   ""There is no one who loves pain itself, who seeks after it and wants to have it, simply because it is pain...""     Lorem ipsum dolor sit amet, consectetur adipiscing elit. Mauris vitae erat nibh. Morbi imperdiet  scelerisque massa, non ornare turpis elementum consectetur. Praesent laoreet vitae libero eget  pulvinar. Fusce malesuada massa at tincidunt tincidunt. Orci var ius natoque penatibus et magnis dis  parturient montes, nascetur ridiculus mus. Nam sed tincidunt turpis. Quisque tincidunt dictum augue  sed egestas. Ut scelerisque leo sit amet lectus vehicula, et posuere enim porttitor. Fusce porta varius  elit vel consequ at. Class aptent taciti sociosqu ad litora torquent per conubia nostra, per inceptos  himenaeos. Quisque in ex libero. Nullam augue mauris, blandit sit amet neque eu, viverra congue est.   Mauris ac auctor dolor. Proin maximus quam id magna vulputate ultricie s. Maecenas lacinia dolor  eros, a bibendum tellus bibendum vitae. Praesent vel neque imperdiet, eleifend est vel, pharetra ex.  Vivamus a hendrerit nisl. Etiam dignissim sed arcu in cursus. Pellentesque rutrum semper justo, ut  ornare mi vehicula sodales. Fu sce ut imperdiet nisl. Nullam suscipit, lectus et semper ornare, ante nisi  semper lorem, in viverra mauris augue non eros. Nam tincidunt mauris mi, nec congue est bibendum  vel. Morbi ullamcorper eros at tempus suscipit. Nunc mattis sed lectus at eleifend. Morbi convallis  augue metus, accumsan malesuada elit consectetur quis. Donec vel turpis efficitur, malesuada ligula  ut, blandit dui. Integer at purus et quam blandit volutpat. Donec vel orci efficitur, sodales diam nec,  malesuada ipsum.   Nullam euismod, odi o in ornare fermentum, nunc sapien vestibulum erat, aliquam elementum est est  sed erat. Proin facilisis lacus vitae magna volutpat, vitae commodo velit volutpat. Aliquam rutrum erat  a nibh elementum, quis eleifend nulla fringilla. Proin sed velit pulvinar est consequat rhoncus ut non  augue. Cras id velit purus. Aliquam convallis venenatis ultrices. Nam pulvinar aliquet magna, at ornare  ligula cursus vel. Curabitur vitae cursus ante. Morbi congue lorem ac ante pretium commodo. Nulla  imperdiet diam e get tortor dignissim egestas vitae sit amet sem.   In purus elit, finibus quis nisi ut, placerat consectetur erat. Pellentesque habitant morbi tristique  senectus et netus et malesuada fames ac turpis egestas. Aenean non metus turpis. Vestibulum at  iaculis ma ssa. Nunc orci magna, congue a egestas nec, vulputate non mauris. Fusce malesuada a  ipsum eu porttitor. Cras pretium porta tempor. Integer pulvinar convallis ipsum at varius. Cras convallis  varius arcu eget egestas. Praesent ullamcorper nisl ex, et mollis ante sagittis vel. Ut elementum ligula  enim. Maecenas massa dui, malesuada in metus nec, vulputate efficitur nibh.   Curabitur dictum lacus magna. Integer ex velit, malesuada eu ligula id, suscipit sagittis lacus.  Phasellus cursus viverra ultrices. Maecenas magna arcu, finibus eget elit vitae, iaculis ornare tellus.  Nullam faucibus libero felis, in efficitur lorem vestibulum id. Aliquam sagittis scelerisque tellus, a  gravida orci suscipit quis. Orci varius natoque penatibus et magnis dis parturient montes, na scetur  ridiculus mus. Pellentesque ac risus arcu. Aliquam condimentum massa sed tincidunt tincidunt.  Pellentesque non mauris in elit rhoncus condimentum. Vivamus tempus lacus ex. Integer malesuada,  justo sed finibus egestas, risus velit porta erat, a tempo r sem augue vel leo. Ut nisi massa, egestas  quis orci nec, varius condimentum lorem. Nullam hendrerit feugiat lacinia. Pellentesque habitant morbi  tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum ante ipsum primis in  faucibus or ci luctus et ultrices posuere cubilia Curae;  ",PDFUnique
dummy02,pdf,2020-04-24 09:40:52,1,13264,Dumm y PDF file,PDFUnique
a1,pdf,2020-04-24 09:36:11,1,13264,Dumm y PDF file,PDFUnique
17SE3006-03,pdf,2021-07-08 10:38:56,2,123454,"Délibération du Conseil municipal  Séance du 30 juin 2017  Le  trente juin deux mille dix sept, à 18 heures, l e Conseil Municipal dûment convoqué, s'est réuni en séance extraordinaire à la Mairie, sous la présiden ce de M. Joël BIGOT, maire.  Présents M. PAVILLON - Mme  HAROU –  M. DESOEUVRE - Mme  CHOUTEAU – M. GUIBERT –  M. RAVELEAU – Mme LIOTON – M. VIGNER - Adjoints.  M. CAILLE – Mme ROUSSEL – Mme REBILLARD – Mme DAVY –   Mme LANGLOIS –  Mme  BEAUCLAIR  (arrivée à partir du point  n°2) –  Mme  MOUILLE –  Mme  BOYER –  M. BOUSSICAULT - Mme GAUTIER – M. COLIN – Mme FROGER - Mme AUFFRET – M. CAVY  - Mme GUENEGOU - Mme EMEREAU, Conseillers Municipaux Absents excusés ayant donné pouvoir (art. L2121.20) Mme BRECHET , Adjointe  M. ROCHAIS, Conseiller municipal délégué   à M. BIGOT  à M. DESOEUVRE  Absents  Mme Liza FONTANILLE, Conseillère municipale déléguée M. Jacques MINETTO, Conseiller municipal  M. Mohamed FRAKSO, Conseiller municipal délégué  Mme Françoise GUILLET, Conseillère municipale  M. Jean-Claude QUETTIER, Conseiller municipal  Mme Céline MAURY, Conseillère municipale  Secrétaire de séance  Mme Frédérique GAUTIER  Convocation adressée le 23 juin 2017, article L.212 1.12  Compte Rendu affiché le 3 juillet 2017, article L.2 121.25  Point n°3    -  Convention de gestion avec la Communauté Urbaine d'Angers  Loire Métropole - Avenant  Monsieur le Maire, expose : Vu le Code Général des Collectivités Générales,  Vu  le  transfert  à  Angers  Loire  Métropole  des  compét ences  nécessaires  à  sa  transformation en Communauté Urbaine, par arrêté pr éfectoral en date du 1 er  septembre 2015,  Vu la délibération de la commune des Ponts-de-Cé, e n date du 15 octobre 2015,  approuvant les conventions de gestion,  Considérant qu'il a été conclu avec les communes me mbres d'Angers Loire Métropole  une convention de gestion dans l'objectif d'assurer  la continuité et la sécurité du service public  pour une durée de 2 ans,  Considérant que par ces conventions, il a été confi é aux communes membres, l'exercice  en son nom et pour son compte de la création, l'amé nagement et l'entretien de la voire, ainsi  que la création, l'aménagement et l'entretien des r éseaux d'eaux pluviales,  Accusé de réception en préfecture 049-214902462-20170630-17SE3006-03-DE Date de télétransmission : 04/07/2017 Date de réception préfecture : 04/07/2017 Considérant que celles-ci arrivent à échéance le 31  août 2017 et qu'il convient de  prolonger ces conventions pour une durée de 4 mois,   En accord avec le bureau municipal, et après en avo ir délibéré, il est proposé au conseil  municipal d'approuver l'avenant à la convention de gestion à intervenir avec Angers Loire  Métropole, pour une durée de 4 mois et s'achevant a u 31 décembre 2017.  Adopté par 26 voix pour et 1 abstention (M. CAVY).      ________________                                                                   Le Maire                                                                                           Joël BIGOT  Accusé de réception en préfecture 049-214902462-20170630-17SE3006-03-DE Date de télétransmission : 04/07/2017 Date de réception préfecture : 04/07/2017 ",Stronger
2018 06.06 AVIS COUPURES COURANT,pdf,2021-07-08 10:38:56,2,407758,,Stronger
18DG-026,pdf,2021-07-08 10:38:56,2,432750,,Stronger
18DG-014,pdf,2021-07-08 10:38:56,2,504815,Accusé de réception en préfecture 049-214902462-20180102-18DG-014-AR Date de télétransmission : 05/02/2018 Date de réception préfecture : 05/02/2018 Accusé de réception en préfecture 049-214902462-20180102-18DG-014-AR Date de télétransmission : 05/02/2018 Date de réception préfecture : 05/02/2018 ,Stronger
AT4924618E0007 - VILLE DES PONTS DE CE,pdf,2021-07-08 10:38:56,1,748733,,Stronger
18DG-114,pdf,2021-07-08 10:38:56,2,440024,Accusé de réception en préfecture 049-214902462-20181011-18DG-114-AR Date de télétransmission : 11/10/2018 Date de réception préfecture : 11/10/2018 Accusé de réception en préfecture 049-214902462-20181011-18DG-114-AR Date de télétransmission : 11/10/2018 Date de réception préfecture : 11/10/2018 ,Stronger
ENEDIS et SAFER-Affichage POUANCÉ,pdf,2021-07-08 10:38:56,2,538760,,Stronger
AP4924619E004 - J-C AUTOMOBILES,pdf,2021-07-08 10:38:56,1,776047,,Stronger
AMP 16-DST-193 (1),pdf,2021-07-08 10:38:56,2,1378831,,Stronger
2018 20.06 AVIS COUPURE ELECT SORGES BELLE POULE,pdf,2021-07-08 10:38:56,2,382350,,Stronger
AP4924618E006 - L'ARROSOIR,pdf,2021-07-08 10:38:56,1,752389,,Stronger
4924618D0005 - CAPL,pdf,2021-07-08 10:38:56,1,809186,,Stronger
tarif pdf ehpad,pdf,2021-07-08 10:38:56,210,2899838,  Inspection générale  des affaires sociales  RM2011-113P  - Octobre 2011 -  RAPPORT  DEFINITIF  Établi par Financement des soins dispensés dans les  établissements pour personnes âgées  dépendantes (EHPAD)   - Évaluation de l'option tarifaire dite globale      Nathalie DESTAIS Vincent RUOL Michel THIERRY  Membres de l’Inspection générale des affaires sociales   ,Stronger
trombinoscope,pdf,2021-07-08 10:38:56,4,4420665,Directeur : Dominique VIANNAY    Secrétaire : Béatrice  Assistante administrative : Virginie   Infirmière référente : Sylvie  Infirmière: Audrey  Infirmière : Mélanie   Qualiticienne: Christine   Psychologue : Fanély    Ergothérapeute : Elodie   Animatrice : Hélène   Solange   Lorène  Christelle  Virginie   Isabelle   Mireille  Lolita  Sandrine  Roseline   Joëlle  Emilie  Robert  Marina   Karine   Murielle  ,Stronger
SA 2018-276  POUANCE,pdf,2021-07-08 10:38:56,2,591191,,Stronger
DECISION2018-281 POUANCE - RENONCIATION DPU copie,pdf,2021-07-08 10:38:58,1,45863,Accusé de réception en préfecture 049-200069474-20181025-2018-281-AU Date de télétransmission : 14/11/2018 Date de réception préfecture : 14/11/2018 ,Stronger
DECISION2018-281 POUANCE - RENONCIATION DPU,pdf,2021-07-08 10:38:58,1,45863,Accusé de réception en préfecture 049-200069474-20181025-2018-281-AU Date de télétransmission : 14/11/2018 Date de réception préfecture : 14/11/2018 ,Stronger
Décision 2018-071 Convention d'occupation précaire - ST-MICHEL-Et CHX,pdf,2021-07-08 10:38:58,1,54106,Accusé de réception en préfecture 049-200069474-20180322-2018-071-AU Date de télétransmission : 23/03/2018 Date de réception préfecture : 23/03/2018 ,Stronger
DECISION2018-283 PETR DU SEGREEN - ATELIERS CLARINETTE ET SAXOPHONE,pdf,2021-07-08 10:38:58,1,50065,Accusé de réception en préfecture 049-200069474-20181114-2018-283-AU Date de télétransmission : 15/11/2018 Date de réception préfecture : 15/11/2018 ,Stronger
00-CR-7-juillet-2016,pdf,2021-07-08 10:38:58,22,507063,,Stronger
00-CR-14NOV2019,pdf,2021-07-08 10:38:55,8,656825,,Stronger
SA 2018-54 LA PRÉVIERE Voirie,pdf,2021-07-08 10:38:55,2,224673,,Stronger
SA 2019-24 Arrêté Alignement POUANCE - Copie,pdf,2021-07-08 10:38:55,1,349806,,Stronger
test'aaa,pdf,2021-07-08 10:38:55,1,349806,,Stronger
2017 12.07 RABOUIN PIEGEAGE,pdf,2021-07-08 10:38:56,2,78643,,Stronger
AT4924617E0010 - EHPAD Les Cordelières,pdf,2021-07-08 10:38:56,1,303888,,Stronger
Écho Althénois novembre-décembre 2019 web,pdf,2021-07-08 10:38:56,7,1055091,"TRAVAUX JEUNESSE CCAS Nouveaux aménagements p.5 Fin du plastique à la cantine  p.6 Inscription au repas de Noël p.12 Votre magazine municipal Novembre - Décembre 2019 N°177 Marché de Noël   Du 29 novembre au 1er décembre 2019    p.7AGENDA ÉDITO NOVEMBRE LUNDI 4 Relais Assistante Maternelle (RAM) Permanence sans rendez-vous au  bureau du C.C.A.S. de 13 h 30 à 16 h 30 SAMEDI 9 Sporting Club Althen Paëlla à la salle René Tramier DIMANCHE 10 Sporting Club Althen Loto à 15 h à la salle René Tramier LUNDI 11 FÉRIÉ – Armistice Municipalité Cérémonie du 101e anniversaire de  l’Armistice. Rdv à 10 h 45 devant la  Mairie MERCREDI 13 AMAV Permanence en Mairie de 9 h à 12 h JEUDI 14 Architecte Conseil Permanence en Mairie sur rendez-vous  à partir de 14 h 30 (04 90 62 01 02) DIMANCHE 17 FENARAC Loto à 14 h 30 à la salle René Tramier LUNDI 18 Relais Assistante Maternelle (RAM) Permanence avec rendez-vous au  bureau du C.C.A.S. de 14 h à 16 h 30 SAMEDI 23 Comité des Jumelages Soirée italienne à 19 h 30 à la salle René  Tramier DIMANCHE 24 Club Cyclotouriste Loto à 16 h à la salle René Tramier LUNDI 25 Donneurs de sang Collecte de sang de 15 h 30 à 19 h 30 à  la salle René TramierVENDREDI 29 Comité des Fêtes Marché de Noël de 17 h à 21 h place de  l’Europe. Inauguration à 19 h SAMEDI 30 Comité des Fêtes Marché de Noël de 10 h à 21 h place de  l’Europe.   Gospel à 20 h 30 dans l’église DÉCEMBRE DIMANCHE 1er Comité des Fêtes Marché de Noël de 10 h à 18 h place de  l’Europe Gospel à 20 h 30 dans l’église LUNDI 2 Relais Assistante Maternelle (RAM) Permanence sans rendez-vous au  bureau du C.C.A.S. de 13 h 30 à 16 h 30 SAMEDI 7 Club Cyclotouriste Vente licences à 16 h à la salle René  Tramier DIMANCHE 8 Solidarité Althénoise Loto à 16 h à la salle René Tramier Centre de Vie La Garance Marché de Noël à la Garance MERCREDI 11 AMAV Permanence en Mairie de 9 h à 12 h C.C.A.S Repas de Noël offert aux séniors à 12 h  à la salle René Tramier JEUDI 12 Architecte Conseil Permanence en Mairie sur rendez-vous  à partir de 14 h 30 (04 90 62 01 02) DIMANCHE 15 Amicale des Sapeurs Pompiers Loto à 15 h à la salle René Tramier LUNDI 16 Relais Assistante Maternelle (RAM) Permanence avec rendez-vous au  bureau du C.C.A.S. de 14 h à 16 h 30MERCREDI 18 École de Musique du Thor Spectacle à 14 h à la salle René Tramier SAMEDI 21 Larguez Les Am’Arts Spectacle de fin d’année à 17 h à la salle  René Tramier MERCREDI 25 FÉRIÉ – Noël JEUDI 26 Le secrétariat de la Mairie sera fermé JANVIER MERCREDI 1er FÉRIÉ – Jour de l’An JEUDI 2 Le secrétariat de la Mairie sera fermé DIMANCHE 5 M.J.C. Loto à 16 h à la salle René Tramier MERCREDI 8 Municipalité Thé dansant à partir de 14 h 30 à la salle  René Tramier Inscription au 06 26 91 76 72 JEUDI 9 Municipalité Voeux à la population à 18 h 30 à la  salle René Tramier  Chères Althénoises, Chers Althénois,  Une page de l’histoire communale vient de se tourner  avec le départ de Pascale Gerthoux qui a dirigé les  services en tant que directrice générale des services  pendant 13 ans (voir p.4). Stéphanie Delubac, une  enfant du pays qui connaît parfaitement les rouages  communaux, a accepté de lui succéder et a été nommée  directrice administrative. Je suis convaincu qu’elle saura  faire face à ce nouveau défi professionnel qui donne  une orientation décisive à sa carrière et je lui souhaite  une pleine réussite. Raymond d’Haen qui habitait sur la commune depuis si longtemps que l’on avait  oublié qu’il n’était pas un résident permanent, s’en est retourné définitivement  avec son épouse Lucette dans sa Belgique natale. Nous garderons le souvenir d’un  homme généreux et discret qui, en 1998, s’est spontanément mis au service de la  commune dans son domaine de prédilection : l’art. Merci pour tout ce que tu as  fait pour notre village Raymond et saches que toi et ton épouse serez toujours les  bienvenus à Althen-des-Paluds. Je voudrais revenir sur trois sujets qui font souvent l’objet de plaintes auprès de la  police municipale ou de moi-même lors de mes permanences hebdomadaires : • Le bruit : La loi est très claire : « aucun bruit particulier ne doit, par sa durée, sa  répétition ou son intensité, porter atteinte à la tranquillité du voisinage ou à la  santé de l’homme, dans un lieu public ou privé » (article R. 1336-5 du Code de la  santé publique). Cela signifie que l’on doit s’abstenir de faire du bruit quelle que soit  l’heure du jour et de la nuit et que l’on doit maîtriser les aboiements des chiens !  Nuisance qui est à l’origine de la majorité des plaintes. La police municipale dont la  mission première est de veiller à la tranquillité de tous est habilitée à intervenir aussi  souvent que nécessaire et se doit de sanctionner les abus. • Les ordures ménagères : Est-ce si compliqué de sortir son conteneur à ordures  ménagères le dimanche soir pour le rentrer le lundi soir, et le mercredi soir pour le  rentrer le jeudi soir ? Est-ce si compliqué de sortir son sac jaune le mardi soir pour  le ramassage du mercredi ? Ce rappel n’est pas le premier que nous faisons. Nous  ne verbalisons les contrevenants qu’en dernière extrémité (contravention 35 €),  car nous préférons le dialogue à la verbalisation mais les abus sont vraiment trop  nombreux. • Les crottes de chiens : Alors que nous avons installé des « Canicrottes » un peu  partout dans le centre-ville afin d’inciter les propriétaires de chiens à ramasser les  excréments de leurs animaux, nous constatons hélas trop souvent que les trottoirs  sont souillés. Les jardins publics, notamment ceux de Montecarlo et de Mylau,  espaces de détente pour de nombreuses familles avec des enfants, servent aussi de  lieux d’aisance pour les chiens, parfois sous le regard bienveillant de leurs maîtres.  Je rappelle qu’ils s’exposent à une amende de 68 €. Notre commune est paisible, conviviale, agréable à vivre, verte ; les services  techniques font tout leur possible pour la maintenir dans un état de propreté  irréprochable mais ils ne peuvent pas être partout à la fois et le respect de sa  propreté est aussi l’affaire de tous. Alors un peu de civisme et de savoir vivre ! En ce mois de novembre nous approchons à grands pas de la plus belle des fêtes  dont le prélude sera la 18e édition du « Marché de noël féerique » qui aura lieu du  29 novembre au 1er décembre. La ville, la place de l’Europe, notre église, le parvis  de la mairie, la salle des fêtes René Tramier vont briller de mille feux grâce aux  nouvelles illuminations acquises cette année (sur le budget communautaire et avec  modération ! ) Je vous souhaite de très belles fêtes de fin d’année et une bonne lecture de la  présente édition de « L’Écho Althénois ».  Michel TERRISSE SOMMAIRE ACTUALITÉS  ................................. 4  • CCAS • Départ de Pascale Gerthoux • Nouveaux arrivants • 11 novembre • Trophée BBR • Médailles du travail • Voeux 2020 TRAVAUX  ....................................... 5 • Aménagement au jardin de Montecarlo • Réseaux d’assainissement collectif  • Parking de l’école Simone Veil • Le pont : travaux de nuit • Radar pédagogique • Élagage • Canalisations de plomb JEUNESSE  ...................................... 6  • Fin des déchets plastiques à la cantine • Un midi entre copains contre le harce - lement scolaire • ALSH et Accueil jeunes : séjours ski  • Journée famille au Pré aux chênes • École maternelle :  pré-inscription  • Crèche les Petites Puces : 10 ans ! FESTIVITÉS ET CUL TURE  ............ 7 • Retour sur le salon peinture / sculpture • Marché de Noël féerique VIVRE À AL THEN / ÉCONOMIE  LOCALE  ...................................... 8-9 • Centre de vie La Garance : marché de  Noël • In memoriam : Daniel Prot • Relais Assistants Maternels • CAUE : Conseil d’Architecture d’Urba- nisme et de l’Environnement • STOP à la violence faite aux femmes • Trail des uniformes • Sophrologie • Architecte d’intérieur et designer d’es- paces • La boulangerie d’Althen • État civil • Le billet culture d’Yves-Michel Allenet ASSOCIATIONS  ................... 10 -11 • Bibliothèque pour tous • Comité des jumelages : soirée ita- liennne • Don du sang  • Amicale laïque : changement de bureau  • École de danse et de musique du Thor • MJC : reprise des randonnées pédestres • Festiv’Althen • Festival des jeux de l’esprit • Les Sorgues Vertes • Fête des associations • Démarrage des lotos • Larguez les am’Arts 2019-2020 INFOS UTILES  ............................. 12 • Coupon d’inscription repas du CCASInscription sur les listes électorales : Les prochaines élections municipales  auront lieu les 15 et 22 mars 2020.  La date limite pour s’inscrire sur les  listes électorales est le 7 février 2020. Permanences de la Mairie :  Du 23 au 31 décembre 2019 inclus, le  secrétariat de la Mairie sera ouvert de  9 h à 17 h sans interruption.",Stronger
2017 22.08 CYANOBACTERIES,pdf,2021-07-08 10:38:56,2,66039,"COMMUNIQUÉ DE PRESSE Angers,  le 22 août 2017PERSISTANCE DE LA PRESENCE DE CYANOBACTERIES EN SURFACE SUR LA LOIRE ET LE LOUET SUSPENSION TEMPORAIRE DE LA PÊCHE  Les  conditions  météorologiques  et  hydrologiques  actuelles favorisent le développement d'amas d'algues en surface des cours d'eau et notamment sur la Loire et le Louet. Des  cyanobactéries,  algues  identifiées  comme  responsables  du décès de 8 chiens la semaine passée, libèrent en effet des toxines particulièrement concentrées au niveau de ces amas de surface. Un nouveau cas d'intoxication à été signalé ce jour à la clinique vétérinaire de Varades. C'est pourquoi : •un arrêté de suspension  de pêche dans la Loire et le Louet a été  pris  ce  jour  en  vertu  de  l'application  du  principe  de précaution,  •il a été  décidé de maintenir la fermeture de la baignade de Rochefort sur Loire jusqu'à la fin de la saison estivale. Il est rappelé qu'il est strictement  interdit de se baigner dans la Loire et fortement déconseillé dans les autres cours d'eau et plans d'eau,  surtout  s'ils  présentent  des  algues  en  surface.  Une surveillance étroite des enfants est recommandée.  Une douche et un nettoyage du matériel soigneux sont indispensables après des activités nautiques. Il faut veiller à éviter de manière générale de toucher tout objet ayant été en contact avec les algues sur les plages et grèves (cailloux, bois...). Il  convient  également  d’ empêcher  animaux  et  bétail  de  se baigner  où  de  s'abreuver  à  ces  endroits  jusqu'à  disparition  du phénomène. Service communication pref-communication@maine-et-loire.gouv.fr 02 41 81 80 26 / 02 41 81 81 36 / 0612781106  Les symptômes qui doivent vous alerter : •Lors de contact avec l’eau : irritation de la peau, du nez, de la gorge, des yeux. •Lors de l’ingestion de l’eau ou de poissons contaminés : maux de ventre, diarrhée, nausées, vomissements. •Des atteintes du système nerveux et du foie ont également été mises en évidence en cas de proliférations massive. En cas de doute, consultez un médecin. Se tenir informer : http://www.maine-et-loire.gouv.fr/ https://www.pays-de-la-loire.ars.sante.fr/loire-mesures-de-precaution- suite-aux-deces-de-chiens Service communication pref-communication@maine-et-loire.gouv.fr 02 41 81 80 26 / 02 41 81 81 36 / 0612781106 ",Stronger
sample,pdf,2021-10-12 13:15:22,2,3028," A Simple PDF File   This is a small demonstration .pdf file -   just for use in the Virtual Mechanics tutorials. More text. And more   text. And more text. And more text. And more text.   And more text. And more text. And more text. And more text. And more   text. And more text. Boring, zzzzz. And more text. And more text. And   more text. And more text. And more text. And more text. And more text.   And more text. And more text.   And more text. And more text. And more text. And more text. And more   text. And more text. And more text. Even more. Continued on page 2 ... Simple PDF File 2   ...continued from page 1. Yet more text. And more text. And more text.   And more text. And more text. And more text. And more text. And more   text. Oh, how boring typing this stuff. But not as boring as watching   paint dry. And more text. And more text. And more text. And more text.   Boring.  More, a little more text. The end, and just as well. ",Stronger ?
FFBaD_-_Certificat_Non_Contre-Indication,pdf,2022-03-11 11:11:40,1,147453,"FFBaD / GdB / édition – 2020/1     Chapitre 02.01.F01. Statut d u joueur > Médical > certificat de non contre-indication page 1  GdB Certificat médical   de non contre-indication  Formulaire obligatoire  Formulaire 1  adoption :   entrée en vigueur : 01/09/ 2020   validité : permanente secteur : ADM remplace : Chapitre 02.01.F1- 2018 9  5 grammes de plumes, des tonnes d’émotion  ENGAGEMENT DU JOUEUR POUR LE CERTIFICAT MEDICAL   Le badminton est un sport qui peut solliciter intensément les s ystèmes cardiovasculaire et  respiratoire. Cette activité physique particulière doit donc inciter le médecin à la prudence pour la  délivrance de ce certificat. Le risque de mort subite au cours d’une activité physique intense existe  chez les séniors et aussi chez les plus jeunes.   Le présent certificat doit être établi par un médecin titulaire  du doctorat d’État, inscrit à l’Ordre des  médecins.  La commission médicale de l a FFBaD rappelle l'utilité :  –d’un interrogatoire soigneux sur les antécédents personnels et familiaux, à la recherche de facteurs de risques : Symptômes cardiaques, palpitations, essou fflement anormal, fatigue intense après un effort, anomalies du bilan lipidique, hyperten sion artérielle, diabète, obésité, atteinte de la fonction rénale, élévation de la CRP. et antécéd ents familiaux de maladie cardiovasculaire. –d’un examen clinique attentif. –d’un électrocardiogramme de repos de dépistage à partir de l’âge de 12 ans. Seul le Médecin au cours de son examen est apte à décider de la  nécessité de pratiquer des  examens complémentaires tels qu’un électrocardiogramme, une épr euve d’effort, une échographie,  un bilan biologique, etc. en fonction des signes d’alerte et des facteurs de risque après en avoir  apprécié l’importance.  Je déclare avoir pris connaissance et compris ces informations concernant ma santé et  la pratique du badminton. Je ne saurais ainsi me retourner cont re la FFBaD pour ces  motifs. Je sollicite donc une licence pour la pratique du badmi nton, y compris en  compétition.  Fait le ...........................  à ..............................................    (Signature du joueur ou de son représentant légal,  précédée de la mention « lu et approuvé »)  =========================================================================  Certificat médical  Je soussigné(e), Docteur en Médec ine, certifie avoir examiné ce  jour  Nom  ......................................................... .............  Prén om  ...................................................... .....................    né(e) le :     /     /  et, après avoir pratiqué les examens recommandés par le consensus médical, je certifie que son état ne présente pas  de contre indication à la pratique du sport ou du  badminton, y compris en compétition.  Fait le .................  à  ........................................................  Signa ture et cachet du médecin examinateur   Toute déclaration erronée ou fourniture de faux documents déga ge la responsabilité  de la FFBaD. Ces examens ne sont pris en charge ni par la Fédér ation Française de  Badminton, ni par les organismes sociaux.  L’utilisation de ce formulaire est obligatoire, il doit être re mis avec la demande  de licence au club qui le conservera   ",test-E
Manual_Nintendo64_1080Snowboarding_FR,pdf,2022-03-11 12:54:55,11,2371610,,test-E
Manual_Nintendo64_1080Snowboarding_FR,pdf,2022-03-24 09:27:55,11,2371610,,test-E
5_Regles_Vitales (1),pdf,2022-06-29 15:36:18,5,2943266,P ARLER V RAIC omm en c er p ar éc out er P ar ler a v ec  des f aitsÊ tr e pr êt à se r em et tr e en question“Un c hat r est e un c hat” P épit es & C ailloux A c c or d Récipr oque  de C oopér ation (ARC)SERV IR ET SA TISF AIREDonn er la pr ior it é  à la satisf a c tion  dur able du c lientP r en dr e en c ompt e  t out es les dim ensions  “ C 3P E “ClientP er sonn elP r estationP r ofitEn vir onn em ent,testA
attestation-Video2,pdf,2020-09-10 14:46:22,1,19650,"Attestation d'affichage des documents visibles et disponibles sur l'afficheur numérique Sur les afficheurs suivants :  JeSuisUnSuperEcran Le document suivant : Video2 Créé le : 25 mai 2020 à 13:52 A été affiché et rendu visible sur la(les) afficheurs(s) accessible(s) tous les jours, à toutes heures sur la période suivante : du au 25 mai 2020 à 13:52 7 septembre 2020 à 16:14 Dans la(les) rubriques(s) :  JeSuisUnSuperEcran JeSuisUneSuperbeRubrique - Dossier La société A2Display est garante de cette information qui est conforme aux données stockées dans son logiciel. Document généré le : 7 septembre 2020 à 16:14Attesté par : ",testA
